번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),업무구분명,상세업무구분명,권리주체일련번호,총직원수
9593,동물병원,02_03_01_P,3090000,,1990-09-19,,1,영업/정상,0,정상,,,,,900-9929,66.24,,서울특별시 도봉구 쌍문동 356번지 12통7반 삼익빌라 101동 403호,서울특별시 도봉구 도봉로 469 (쌍문동),1447,퓨리나동물병원,2015-09-24 8:40,I,2018-08-31 23:59,,202901.1239,460585.5971,동물병원,,0,
9594,동물병원,02_03_01_P,3090000,,1994-12-23,,1,영업/정상,0,정상,,,,,992-9414,20.65,,서울특별시 도봉구 창동 635-42번지 20통1반 건영캐스빌아파트 101동 1201호,서울특별시 도봉구 덕릉로 230 (창동),1473,신창동물병원,2015-07-29 11:40,I,2018-08-31 23:59,,202934.3466,459897.7515,동물병원,,0,
9595,동물병원,02_03_01_P,3090000,,1995-07-07,,1,영업/정상,0,정상,,,,,3491-7060,32.2,,서울특별시 도봉구 방학동 664-11번지 15통5반 101호,서울특별시 도봉구 도당로 63 (방학동),1356,화신종합동물병원,2020-02-24 16:02,U,2020-02-26 2:40,,202988.0517,462378.7861,동물병원,,0,
9596,동물병원,02_03_01_P,3090000,,1999-05-26,,1,영업/정상,0,정상,,,,,992-0074,39.25,,서울특별시 도봉구 창동 568-5번지,서울특별시 도봉구 덕릉로 256 (창동),1474,한빛동물병원,2017-10-24 16:27,I,2018-08-31 23:59,,203442.4251,459759.1093,동물병원,,0,
9597,동물병원,02_03_01_P,3240000,,2015-06-30,,1,영업/정상,0,정상,,,,,02-442-8875,102.96,,,서울특별시 강동구 고덕로 110 (암사동),5255,스마트동물병원 강동암사점,2015-07-24 14:52,I,2018-08-31 23:59,,212077.9043,450259.5709,동물병원,,0,
9598,동물병원,02_03_01_P,3090000,,1999-12-02,,1,영업/정상,0,정상,,,,,3494-0075,59,,서울특별시 도봉구 방학동 653-17,서울특별시 도봉구 도봉로 723 (방학동),1350,방학동물병원,2022-07-28 14:17,U,2022-07-30 2:40,,203742.0445,462967.4277,동물병원,,0,0
9599,동물병원,02_03_01_P,3160000,,2012-12-11,,1,영업/정상,0,정상,,,,,859-8775,72.6,,서울특별시 구로구 구로동 501-12번지 진명빌딩,"서울특별시 구로구 구로중앙로34길 30, 진명빌딩 (구로동)",8293,벨라동물병원,2019-03-07 11:05,U,2019-03-09 2:40,,189726.5605,444269.5228,동물병원,,0,
9600,동물병원,02_03_01_P,3160000,,2014-03-03,,1,영업/정상,0,정상,,,,,02-2060-7512,69.6,,서울특별시 구로구 천왕동 279-3 골드프라자 201호,"서울특별시 구로구 천왕로 106, 골드프라자 201호 (천왕동)",8365,안정택동물병원,2022-01-05 14:30,U,2022-01-07 2:40,,185651.2002,442660.9678,동물병원,,0,0
9601,동물병원,02_03_01_P,3160000,,2014-08-11,,1,영업/정상,0,정상,,,,,2619-5102,0,,서울특별시 구로구 개봉동 492 개봉푸르지오,"서울특별시 구로구 남부순환로 775 (개봉동, 개봉푸르지오)",8236,24시 명동물메디컬센터,2022-01-05 14:30,U,2022-01-07 2:40,,186501.2222,444255.4378,동물병원,,0,0
9602,동물병원,02_03_01_P,3160000,,1993-03-19,,1,영업/정상,0,정상,,,,,2619-0888,64.6,,서울특별시 구로구 개봉동 403-138,서울특별시 구로구 개봉로 50 (개봉동),8332,개명동물병원,2022-01-05 14:19,U,2022-01-07 2:40,,187221.9193,443119.5125,동물병원,,0,0
9603,동물병원,02_03_01_P,3160000,,1998-11-18,,1,영업/정상,0,정상,,,,,2686-8008,14,,서울특별시 구로구 오류동 48-1,서울특별시 구로구 경인로 196 (오류동),8271,금강종합동물병원,2022-01-05 14:21,U,2022-01-07 2:40,,186040.2147,443696.6716,동물병원,,0,0
9604,동물병원,02_03_01_P,3170000,,2005-05-25,,1,영업/정상,0,정상,,,,,804-0975,143,,서울특별시 금천구 시흥동 909-5번지,서울특별시 금천구 금하로 694 (시흥동),8642,은행나무종합동물병원,2012-03-08 14:43,I,2018-08-31 23:59,,191713.0143,438832.8715,동물병원,,0,
9605,동물병원,02_03_01_P,3150000,,2014-03-25,,1,영업/정상,0,정상,,,,,02-2692-8275,53,,서울특별시 강서구 화곡동 27통5반 동양아파트 108동 2406호,서울특별시 강서구 강서로18길 17 (화곡동),7751,한마음동물병원,2019-03-07 16:07,U,2019-03-09 2:40,,186376.0338,447981.5323,동물병원,,0,
9606,동물병원,02_03_01_P,3150000,,2013-03-27,,1,영업/정상,0,정상,,,,,02-2604-3584,67,,서울특별시 강서구 화곡동 134번지 8통3반 공원아파트 507호,"서울특별시 강서구 강서로17길 52 (화곡동, 화곡면옥)",7769,세명 동물병원,2019-03-07 15:19,U,2019-03-09 2:40,,186044.7984,447840.1484,동물병원,,0,
9607,동물병원,02_03_01_P,3170000,,2007-04-05,,1,영업/정상,0,정상,,,,,806-8355,0,,서울특별시 금천구 시흥동 838-33번지,서울특별시 금천구 금하로 679 (시흥동),8627,조정연동물병원,2012-03-08 14:37,I,2018-08-31 23:59,,191594.6614,438942.6196,동물병원,,0,
9608,동물병원,02_03_01_P,3170000,,2007-04-05,,1,영업/정상,0,정상,,,,,856-4113,0,,서울특별시 금천구 독산동 193-31번지,서울특별시 금천구 독산로 272 (독산동),8557,그린동물병원,2012-03-08 14:38,I,2018-08-31 23:59,,191370.4747,440981.1527,동물병원,,0,
9609,동물병원,02_03_01_P,3170000,,2007-04-05,,1,영업/정상,0,정상,,,,,894-8085,0,,서울특별시 금천구 독산동 378-397,서울특별시 금천구 독산로 188 (독산동),8562,금천동물병원,2023-01-18 17:40,U,2023-01-21 2:40,,191390.8066,440198.9876,동물병원,,0,0
9610,동물병원,02_03_01_P,3150000,,2014-12-18,,1,영업/정상,0,정상,,,,,02-518-7500,0,,서울특별시 강서구 등촌동 658-4,서울특별시 강서구 화곡로 371 (등촌동),7590,강서YD동물의료센터,2024-04-16 9:50,U,2024-04-18 2:40,,186868.7716,450531.9056,동물병원,,0,0
9611,동물병원,02_03_01_P,3150000,,2015-02-09,,1,영업/정상,0,정상,,,,,02-2662-8111,0,,서울특별시 강서구 마곡동 747 마곡엠밸리10단지 101호,"서울특별시 강서구 마곡중앙1로 72, 101호 (마곡동, 마곡엠밸리10단지)",7629,24시 강서 젠틀리동물의료센터,2023-06-23 9:56,U,2023-06-25 2:40,,183968.9068,450822.831,동물병원,,0,0
9612,동물병원,02_03_01_P,3150000,,2015-02-10,,1,영업/정상,0,정상,,,,,02-2603-0075,0,,서울특별시 강서구 화곡동 29통3반 한화 유로메트로 102동 1501호,"서울특별시 강서구 강서로 215 (화곡동, 삼광빌딩)",7706,미소동물의료센터,2019-07-04 9:45,U,2019-07-06 2:40,,185511.1351,449194.7308,동물병원,,0,
9613,동물병원,02_03_01_P,3150000,,2015-06-03,,1,영업/정상,0,정상,,,,,2663-8520,63.4,,서울특별시 강서구 방화동 619-6,서울특별시 강서구 개화동로27가길 27 (방화동),7620,공항 동물병원,2024-01-10 9:23,U,2024-01-13 2:40,,182940.9209,451278.4404,동물병원,,0,0
9614,동물병원,02_03_01_P,3150000,,2015-08-04,,1,영업/정상,0,정상,,,,,26610530,,,서울특별시 강서구 공항동 28-10,서울특별시 강서구 공항대로 39 (공항동),7619,송정동물메디컬센터,2021-08-04 11:19,U,2021-08-06 2:40,,183293.1193,451048.5921,동물병원,,0,0
9615,동물병원,02_03_01_P,3150000,,2016-06-07,,1,영업/정상,0,정상,,,,,02-3664-0075,,,서울특별시 강서구 내발산동 646,"서울특별시 강서구 공항대로 284, 1층 2호 (내발산동)",7646,우리아이동물메디컬센터,2023-07-05 10:02,U,2023-07-07 2:40,,185714.7926,450665.2639,동물병원,,0,0
9616,동물병원,02_03_01_P,3150000,,2016-06-17,,1,영업/정상,0,정상,,,,,02-3661-8200,68.9,,서울특별시 강서구 가양동 1480-5번지,"서울특별시 강서구 양천로57길 10-20, 102호 (가양동, 이스타빌Ⅰ)",7526,고려종합동물병원,2016-06-17 10:38,I,2018-08-31 23:59,,186943.8856,451159.5135,동물병원,,0,
9617,동물병원,02_03_01_P,3160000,,2004-03-16,,1,영업/정상,0,정상,,,,,2619-7533,0,,서울특별시 구로구 고척동 50-95번지,서울특별시 구로구 중앙로 67 (고척동),8224,해피동물병원,2019-03-07 11:16,U,2019-03-09 2:40,,187701.3378,444604.0673,동물병원,,0,
9618,동물병원,02_03_01_P,3150000,,2002-12-05,,1,영업/정상,0,정상,,,,,2664-7773,0,,서울특별시 강서구 방화동,"서울특별시 강서구 금낭화로 52 (방화동, 세성빌딩)",7607,황하동물병원,2019-06-11 13:37,U,2019-06-13 2:40,,183311.0355,451970.4236,동물병원,,0,
9619,동물병원,02_03_01_P,3190000,,2001-08-07,,1,영업/정상,0,정상,,,,,02-822-7574,0,,서울특별시 동작구 상도동 366-24번지,"서울특별시 동작구 상도로 171, 1층 (상도동)",6937,하나사랑동물병원,2015-01-19 18:34,I,2018-08-31 23:59,,194447.9025,444700.6256,동물병원,,0,
9620,동물병원,02_03_01_P,3220000,,2015-11-03,,1,영업/정상,0,정상,,,,,02-548-5466,0,,서울특별시 강남구 청담동 44-15번지,"서울특별시 강남구 학동로 413 (청담동, 청담빌딩)",6069,굿모닝동물병원,2019-01-17 15:51,U,2019-01-19 2:40,,203924.6337,446220.8418,동물병원,,0,
9621,동물병원,02_03_01_P,3220000,,2016-01-07,,1,영업/정상,0,정상,,,,,573-7582,0,,서울특별시 강남구 개포동 1229-11번지 동성빌딩1층,"서울특별시 강남구 논현로 70, 1층 (개포동, 동성빌딩)",6307,개포별빛동물병원,2019-01-17 18:19,U,2019-01-19 2:40,,204027.295,441585.31,동물병원,,0,
9622,동물병원,02_03_01_P,3160000,,2015-12-03,,1,영업/정상,0,정상,,,,,02-2611-5223,0,,서울특별시 구로구 궁동 170-11 2층,"서울특별시 구로구 오리로 1286, 2층 (궁동)",8255,365 마음동물병원,2021-09-09 16:06,U,2021-09-11 2:40,,184899.1007,443799.714,동물병원,,0,0
9623,동물병원,02_03_01_P,3160000,,2016-02-29,,1,영업/정상,0,정상,,,,,267347500,0,,서울특별시 구로구 구로동 650-4 SK허브수 B동 205호,"서울특별시 구로구 구일로10길 27, SK허브수 B동 2층 5호 (구로동)",8323,허브동물병원,2022-01-05 14:31,U,2022-01-07 2:40,,188674.9951,443749.503,동물병원,,0,0
9624,동물병원,02_03_01_P,3160000,,2018-04-11,,1,영업/정상,0,정상,,,,,236660204,0,,서울특별시 구로구 고척동 343 고척 월드메르디앙 109동 5호,"서울특별시 구로구 중앙로8길 11, 109동 5호 (고척동, 고척 월드메르디앙)",8223,드림동물병원,2022-01-05 14:32,U,2022-01-07 2:40,,187829.3847,444534.7274,동물병원,,0,0
9625,동물병원,02_03_01_P,3220000,,2009-08-14,,1,영업/정상,0,정상,,,,,02-529-5575,102.77,,"서울특별시 강남구 역삼동 798-20 1층, 2층","서울특별시 강남구 도곡로 189, 1,2층 (역삼동, 정금빌딩)",6257,예은동물병원,2024-03-27 19:26,U,2024-03-29 2:40,,203469.1194,443359.532,동물병원,,0,0
9626,동물병원,02_03_01_P,3190000,,2002-09-14,,1,영업/정상,0,정상,,,,,02-816-7582,57,,서울특별시 동작구 노량진동 246-1,서울특별시 동작구 장승배기로27길 18 (노량진동),6929,디아크동물종합병원,2023-11-07 11:17,U,2023-11-09 2:40,,194540.4603,445499.7696,동물병원,,0,0
9627,동물병원,02_03_01_P,3190000,,2003-02-25,,1,영업/정상,0,정상,,,,,02-582-7708,0,,서울특별시 동작구 사당동 321-114번지,서울특별시 동작구 사당로 252 (사당동),,동물은내친구,2014-11-03 15:54,I,2018-08-31 23:59,,197790.5567,442326.1747,동물병원,,0,
9628,동물병원,02_03_01_P,3190000,,2007-05-22,,1,영업/정상,0,정상,,,,,02-3471-0375,99,,서울특별시 동작구 사당동 1019-54 오사빌딩 1층,서울특별시 동작구 동작대로 47 (사당동),7014,다나동물병원,2022-11-03 14:00,U,2022-11-05 2:40,,198290.9875,442079.915,동물병원,,0,0
9629,동물병원,02_03_01_P,3190000,,2008-01-15,,1,영업/정상,0,정상,,,,,02-813-7579,132.66,,서울특별시 동작구 대방동 395-4,"서울특별시 동작구 상도로 43, 1층 (대방동, 정원빌딩)",6954,피닉스동물병원,2023-01-12 22:15,U,2023-01-14 2:40,,193339.3887,444203.3009,동물병원,,0,0
9630,동물병원,02_03_01_P,3190000,,2010-03-25,,1,영업/정상,0,정상,,,,,02-587-5618,64.35,,서울특별시 동작구 사당동 224-24번지,서울특별시 동작구 사당로 180 (사당동),,원동물병원,2019-04-26 20:16,U,2019-04-28 2:40,,197145.96,442632.9998,동물병원,,0,
9631,동물병원,02_03_01_P,3160000,,1983-10-10,,1,영업/정상,0,정상,,,,,2612-3232,24.96,,서울특별시 구로구 오류동 33-1 예성라온팰리스 103동 101호,"서울특별시 구로구 경인로 236, 예성라온팰리스 103동 101호 (오류동)",8270,오류동물병원,2020-08-05 9:13,U,2020-08-07 2:40,,186391.7691,443886.3166,동물병원,,0,
9632,동물병원,02_03_01_P,3160000,,1993-12-20,,1,영업/정상,0,정상,,,,,851-1368,24.5,,서울특별시 구로구 구로동 152-6,서울특별시 구로구 도림로 98 (구로동),8369,사랑동물병원,2022-01-05 14:19,U,2022-01-07 2:40,,190548.0998,443187.1825,동물병원,,0,0
9633,동물병원,02_03_01_P,3160000,,2010-03-17,,1,영업/정상,0,정상,,,,,2631-0085,0,,"서울특별시 구로구 신도림동 432-1 신도림에스케이뷰 101동 103호, 104호","서울특별시 구로구 경인로 638, 101동 1층 3,4호 (신도림동, 신도림에스케이뷰)",8209,구로종합동물병원,2022-01-05 14:26,U,2022-01-07 2:40,,189894.6369,444982.5482,동물병원,,0,0
9634,동물병원,02_03_01_P,3160000,,2011-04-06,,1,영업/정상,0,정상,,,,,2066-2579,0,,서울특별시 구로구 오류동 166-9,서울특별시 구로구 오류로 55 (오류동),8342,캥거루 동물병원,2022-01-05 14:27,U,2022-01-07 2:40,,185757.9475,443082.542,동물병원,,0,0
9635,동물병원,02_03_01_P,3160000,,2011-06-07,,1,영업/정상,0,정상,,,,,3439-7533,0,,서울특별시 구로구 신도림동 337 홈플러스 신도림점 지하1층,"서울특별시 구로구 경인로 661, 홈플러스 신도림점 지하1층 (신도림동)",8208,아이러브펫동물병원(신도림점),2022-12-30 13:35,U,2023-01-01 2:40,,190005.1325,445250.5389,동물병원,,0,0
9636,동물병원,02_03_01_P,3220000,,2012-06-27,,1,영업/정상,0,정상,,,,,568-7975,90,,서울특별시 강남구 역삼동 732-26번지,서울특별시 강남구 역삼로 235 (역삼동),6225,위너스 동물병원,2019-01-18 13:22,U,2019-01-20 2:40,,203656.7594,443931.116,동물병원,,0,
9637,동물병원,02_03_01_P,3220000,,2012-07-19,,1,영업/정상,0,정상,,,,,512-2575,200,,서울특별시 강남구 삼성동 119-3번지,서울특별시 강남구 삼성로 573 (삼성동),6154,마이펫동물의료센터,2019-01-18 13:19,U,2019-01-20 2:40,,204630.2241,445592.8025,동물병원,,0,
9638,동물병원,02_03_01_P,3220000,,2012-08-01,,1,영업/정상,0,정상,,,,,512-0075,95.04,,서울특별시 강남구 역삼동 834-66,서울특별시 강남구 논현로67길 56 (역삼동),6250,츄츄 동물병원,2023-09-19 14:32,U,2023-09-21 2:40,,203063.485,443440.903,동물병원,,0,0
9639,동물병원,02_03_01_P,3190000,,2017-03-20,,1,영업/정상,0,정상,,,,,02-521-5775,29.8,,서울특별시 동작구 사당동 248-5번지,"서울특별시 동작구 사당로 196, 1층 102호 (사당동, 거묵프리미엄 상가)",7009,나을동물병원,2019-04-26 20:11,U,2019-04-28 2:40,,197267.5139,442526.6297,동물병원,,0,
9640,동물병원,02_03_01_P,3220000,,2012-10-26,,1,영업/정상,0,정상,,,,,3446-8253,147.4,,서울특별시 강남구 논현동 123-5,서울특별시 강남구 학동로6길 7 (논현동),6111,와이즈24시 동물병원,2023-06-09 10:31,U,2023-06-11 2:40,,202041.3957,445451.4282,동물병원,,0,0
9641,동물병원,02_03_01_P,3220000,,2012-11-15,,1,영업/정상,0,정상,,,,,511-6364,146.7,,서울특별시 강남구 역삼동 725-15 2층,"서울특별시 강남구 논현로86길 22, 2층 (역삼동)",6223,백산동물병원,2024-03-08 17:39,U,2024-03-10 2:40,,203405.8873,444213.4984,동물병원,,0,0
9642,동물병원,02_03_01_P,3220000,,2016-06-03,,1,영업/정상,0,정상,,,,,,0,,서울특별시 강남구 청담동 125-12 4층,"서울특별시 강남구 도산대로 539, 4층 (청담동, 금원빌딩)",6013,청담눈초롱안과동물병원,2023-10-31 14:09,U,2023-11-02 2:40,,204582.1872,446992.0897,동물병원,,0,0
9643,동물병원,02_03_01_P,3100000,,2005-07-29,,1,영업/정상,0,정상,,,,,930-7975,35,,서울특별시 노원구 상계동 1265 동방미주(아)109-1001,"서울특별시 노원구 동일로 1689 (상계동, 하이베라스)",1604,수 동물병원,2024-01-05 16:02,U,2024-01-07 2:40,,204922.61,464356.5272,동물병원,,0,0
9644,동물병원,02_03_01_P,3100000,,2006-01-27,,1,영업/정상,0,정상,,,,,952-6426,47.2,,서울특별시 노원구 중계동 413-9 두림빌딩 102호,"서울특별시 노원구 덕릉로 589, 두림빌딩 102호 (중계동)",1708,엘케이동물병원,2021-07-14 17:40,U,2021-07-16 2:40,,206261.4214,460957.2047,동물병원,,0,0
9645,동물병원,02_03_01_P,3100000,,2006-02-01,,1,영업/정상,0,정상,,,,,6224-3858,33,,서울특별시 노원구 중계동 525 풍림(아) 111-1808,"서울특별시 노원구 동일로203가길 29 (중계동, 브라운스톤중계)",1779,브라운동물병원,2024-01-05 16:02,U,2024-01-07 2:40,,205601.926,459732.1286,동물병원,,0,0
9646,동물병원,02_03_01_P,3100000,,2006-04-07,,1,영업/정상,0,정상,,,,,937-9724,28.66,,서울특별시 노원구 상계동 11-410번지 태성빌라 202호,"서울특별시 노원구 동일로 1622 (상계동, 유성상가)",1630,수락 동물병원,2019-11-05 17:57,U,2019-11-07 2:40,,204868.6109,463402.192,동물병원,,0,
9647,동물병원,02_03_01_P,3100000,,2006-06-28,,1,영업/정상,0,정상,,,,,949-7512,67.15,,서울특별시 노원구 공릉동 227-68번지,서울특별시 노원구 화랑로 473 (공릉동),1803,화랑동물병원,2016-05-17 17:03,I,2018-08-31 23:59,,206961.9896,457441.1315,동물병원,,0,
9648,동물병원,02_03_01_P,3100000,,2007-04-26,,1,영업/정상,0,정상,,,,,900-7710,37.1,,서울특별시 노원구 월계동 98-9,"서울특별시 노원구 월계로45길 28 (월계동, 월계아파트형공장)",1882,유림동물병원,2024-01-05 15:53,U,2024-01-07 2:40,,204454.9741,458289.0699,동물병원,,0,0
9649,동물병원,02_03_01_P,3100000,,2008-04-11,,1,영업/정상,0,정상,,,,,973-7588,26.85,,서울특별시 노원구 월계동 26-13 석계문고,"서울특별시 노원구 화랑로 349, 석계문고 2층 (월계동)",1914,우솔종합동물병원,2024-01-08 13:53,U,2024-01-10 2:40,,205815.6989,457008.2712,동물병원,,0,0
9650,동물병원,02_03_01_P,3100000,,2008-04-22,,1,영업/정상,0,정상,,,,,951-7582,111.52,,서울특별시 노원구 상계동 749-10,서울특별시 노원구 동일로 1370 (상계동),1756,한빛종합동물병원,2023-07-13 10:32,U,2023-07-16 2:40,,205391.3766,460951.3953,동물병원,,0,0
9651,동물병원,02_03_01_P,3100000,,2008-10-10,,1,영업/정상,0,정상,,,,,978-4775,29.84,,서울특별시 노원구 중계동 947-16번지 38통5반 3층,"서울특별시 노원구 섬밭로 258 (중계동, 건영옴니백화점)",1779,웰리스 동물병원,2019-07-22 13:07,U,2019-07-24 2:40,,205645.892,459609.0125,동물병원,,0,
9652,동물병원,02_03_01_P,3100000,,2008-12-16,,1,영업/정상,0,정상,,,,,,0,,서울특별시 노원구 월계동 331-1   번지 신세계이마트 2층,,,로얄벳 동물병원,2008-12-16 14:47,I,2018-08-31 23:59,,,,동물병원,,,
9653,동물병원,02_03_01_P,3100000,,2010-04-20,,1,영업/정상,0,정상,,,,,939-6898,0,,서울특별시 노원구 상계동 682 13통8반 동신아파트 103동 708호,서울특별시 노원구 한글비석로52길 18 (상계동),1655,이앤박동물병원,2024-01-05 15:53,U,2024-01-07 2:40,,205562.135,462464.17,동물병원,,0,0
9654,동물병원,02_03_01_P,3100000,,2010-07-16,,1,영업/정상,0,정상,,,,,905-7588,0,,서울특별시 노원구 월계동 3-94번지 드림빌 201호,서울특별시 노원구 월계로 333 (월계동),1879,아란종합동물병원,2017-03-08 17:06,I,2018-08-31 23:59,,,,동물병원,,0,
9655,동물병원,02_03_01_P,3100000,,2011-10-31,,1,영업/정상,0,정상,,,,,976-7582,0,,서울특별시 노원구 공릉동 494-17번지 영운빌딩 1층,"서울특별시 노원구 동일로 1051 (공릉동, 영운빌딩 1층)",1857,스마일플러스동물병원,2017-09-28 9:49,I,2018-08-31 23:59,,206395.3949,457941.875,동물병원,,0,
9656,동물병원,02_03_01_P,3100000,,1994-10-10,,1,영업/정상,0,정상,,,,,973-5959,40,,서울특별시 노원구 중계동 503번지 시영1단지B상가 118호,"서울특별시 노원구 동일로207길 17, 118호 (중계동, 시영1단지B상가 )",1778,롯데동물병원,2016-10-24 13:36,I,2018-08-31 23:59,,205588.636,459964.0997,동물병원,,0,
9657,동물병원,02_03_01_P,3100000,,1998-07-11,,1,영업/정상,0,정상,,,,,935-0075,23,,서울특별시 노원구 중계동 363 대림벽산상가 102호,"서울특별시 노원구 한글비석로8길 16, 102호 (중계동, 대림벽산상가)",1738,25시동물병원,2024-01-05 16:04,U,2024-01-07 2:40,,206806.7029,460547.6681,동물병원,,0,0
9658,동물병원,02_03_01_P,3100000,,1999-05-21,,1,영업/정상,0,정상,,,,,02-932-6658,0,,서울특별시 노원구 상계동 1110번지 42통7반 두산아파트 111동 1107호,"서울특별시 노원구 동일로 1649 (상계동, 윤일빌딩)",1608,은빛동물병원,2019-03-12 9:04,U,2019-03-14 2:40,,204619.1435,463887.9426,동물병원,,0,
9659,동물병원,02_03_01_P,3220000,,2003-04-24,,1,영업/정상,0,정상,,,,,02-556-0975,137,,서울특별시 강남구 대치동 898-8 1층,"서울특별시 강남구 선릉로 412, 1층 (대치동)",6198,주주동물종합병원,2023-12-21 10:41,U,2023-12-23 2:40,,204402.5107,444390.693,동물병원,,0,0
9660,동물병원,02_03_01_P,3070000,,2016-10-06,,1,영업/정상,0,정상,,,,,02-941-5575,66,,"서울특별시 성북구 길음동 1285번지 길음뉴타운7단지 두산위브상가 103호, 104호","서울특별시 성북구 길음로13길 22, 103호, 104호 (길음동, 길음7구역두산위브아파트)",2715,스마트동물병원 성북길음점,2019-04-24 13:44,U,2019-04-26 2:40,,201592.9913,456382.9661,동물병원,,0,
9661,동물병원,02_03_01_P,3070000,,2016-12-12,,1,영업/정상,0,정상,,,,,912-6555,115,,서울특별시 성북구 하월곡동 62-4번지,서울특별시 성북구 오패산로 22 (하월곡동),2751,포유동물병원,2019-05-07 10:32,U,2019-05-09 2:40,,203263.3008,455766.5542,동물병원,,0,
9662,동물병원,02_03_01_P,3070000,,2017-09-19,,1,영업/정상,0,정상,,,,,02-927-7878,60,,서울특별시 성북구 동소문동6가 237번지,서울특별시 성북구 아리랑로 27 (동소문동6가),2830,로이동물병원,2019-04-24 13:51,U,2019-04-26 2:40,,201321.967,454782.4515,동물병원,,0,
9663,동물병원,02_03_01_P,3070000,,2014-05-01,,1,영업/정상,0,정상,,,,,942-4883,43,,서울특별시 성북구 길음동 1284번지 길음뉴타운 제상가비동 제지2층 25호,"서울특별시 성북구 길음로 33 (길음동, 길음뉴타운 제상가비동 제지2층 25호)",2720,카카오 N 동물병원,2019-04-24 13:36,U,2019-04-26 2:40,,201514.971,456137.1021,동물병원,,0,
9664,동물병원,02_03_01_P,3070000,,2014-07-24,,1,영업/정상,0,정상,,,,,984-0075,0,,서울특별시 성북구 길음동 1163,서울특별시 성북구 삼양로4길 3 (길음동),2732,강북 24시 N 동물의료센터,2021-09-15 17:28,U,2021-09-17 2:40,,202082.9943,455946.1553,동물병원,,0,0
9665,동물병원,02_03_01_P,3070000,,2015-08-04,,1,영업/정상,0,정상,,,,,02-6925-4347,155,,서울특별시 성북구 하월곡동 76-16,서울특별시 성북구 오패산로 75-1 (하월곡동),2737,넬 동물의료센터,2021-10-05 9:36,U,2021-10-07 2:40,,203089.9303,456275.7802,동물병원,,0,0
9666,동물병원,02_03_01_P,3070000,,2016-02-24,,1,영업/정상,0,정상,,,,,02-766-7577,115,,서울특별시 성북구 성북동 155-15번지 1층,"서울특별시 성북구 성북로 66, 1층 (성북동)",2835,앙리동물병원,2019-04-24 13:43,U,2019-04-26 2:40,,200082.0882,454571.6349,동물병원,,0,
9667,동물병원,02_03_01_P,3020000,,2002-12-27,,1,영업/정상,0,정상,,,,,793-9230,0,,서울특별시 용산구 한남동 642-4번지,서울특별시 용산구 대사관로24길 28 (한남동),4402,한남동물병원,2019-03-06 13:59,U,2019-03-08 2:40,,200396.7646,447797.3397,동물병원,,0,
9668,동물병원,02_03_01_P,3020000,,2002-12-27,,1,영업/정상,0,정상,,,,,3273-0075,0,,서울특별시 용산구 원효로2가 84-10번지 신영빌딩,"서울특별시 용산구 원효로 171, 신영빌딩 (원효로2가)",4364,열린동물종합병원,2019-03-06 13:59,U,2019-03-08 2:40,,196549.8958,448153.5244,동물병원,,0,
9669,동물병원,02_03_01_P,3020000,,2015-02-06,,1,영업/정상,0,정상,,,,,02-703-0075,66.34,,"서울특별시 용산구 원효로1가 133-3 리첸시아 용산 B동 113,114호","서울특별시 용산구 백범로 341, B동 지상1층 113,114호 (원효로1가, 리첸시아 용산)",4315,좋아서하는 동물병원,2022-04-01 16:50,U,2022-04-03 2:40,,197045.8495,448447.559,동물병원,,0,0
9670,동물병원,02_03_01_P,3020000,,2011-01-31,,1,영업/정상,0,정상,,,,,3275-0079,52.63,,서울특별시 용산구 효창동 79-1번지 지상1층,"서울특별시 용산구 백범로 285, 지상1층 (효창동)",4318,펫동물병원,2019-03-06 14:04,U,2019-03-08 2:40,,196490.8443,448594.4489,동물병원,,0,
9671,동물병원,02_03_01_P,3020000,,2011-08-19,,1,영업/정상,0,정상,,,,,706-7975,0,,서울특별시 용산구 산천동 93-1번지,서울특별시 용산구 효창원로 14 (산천동),4360,차오름동물병원,2019-03-06 14:06,U,2019-03-08 2:40,,195610.3636,448004.7223,동물병원,,0,
9672,동물병원,02_03_01_P,3020000,,2003-08-01,,1,영업/정상,0,정상,,,,,749-8275,0,,서울특별시 용산구 용산동2가 45-7,서울특별시 용산구 신흥로 36-1 (용산동2가),4339,한사랑동물병원,2022-05-24 15:18,U,2022-05-26 2:40,,198816.6397,448827.7246,동물병원,,0,0
9673,동물병원,02_03_01_P,3020000,,2002-12-30,,1,영업/정상,0,정상,,,,,719-7070,35.82,,서울특별시 용산구 용문동 25-36,서울특별시 용산구 새창로 122-2(용문동),4363,원효종합동물병원,2022-07-06 16:41,U,2022-07-08 2:40,,196459.6742,448255.1657,동물병원,,0,0
9674,동물병원,02_03_01_P,3020000,,2012-01-02,,1,영업/정상,0,정상,,,,,794-1255,191,,서울특별시 용산구 한남동 707-36번지 한남프라자 2층,"서울특별시 용산구 한남대로 76, 한남프라자 2층 (한남동)",4418,달래동물의료센터,2019-11-22 8:53,U,2019-11-24 2:40,,200506.1873,448146.1732,동물병원,,0,
