개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,Latitude,Longitude,축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총인원,진료시간,위치정보,홈페이지
3170000,3.17E+17,20081017,,1,영업/정상,0,정상,,,,,805-4758,0,,서울특별시 금천구 시흥동 262-6번지 ,서울특별시 금천구 금하로 745 (시흥동),8656,노아동물병원,2019-01-18 11:23,U,40:00.0,,37.4502121,126.9125737,동물병원,,,0,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3170000,3.17E+17,20120622,,1,영업/정상,0,정상,,,,,,0,,서울특별시 금천구 독산동 102-12번지 9통9반 ,"서울특별시 금천구 두산로 71 (독산동, 롯데빅마켓 3층)",8524,쿨펫동물병원,2012-06-22 11:12,I,59:59.0,,37.4705934,126.8957132,동물병원,,,0,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3230000,3.23E+17,20090714,,1,영업/정상,0,정상,,,,,02-415-7579,28.47,,서울특별시 송파구 신천동 17 파크리오상가 36호,"서울특별시 송파구 올림픽로 435, 상가동 1층 36호 (신천동, 파크리오)",5507,리오동물병원,2022-12-05 13:28,U,07:00.0,,37.5205362,127.1061511,,,,,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3170000,3.17E+17,20160608,,1,영업/정상,0,정상,,,,,,0,,서울특별시 금천구 독산동 1023-14번지 ,"서울특별시 금천구 독산로 225, 1층 (독산동)",8581,독산온동물병원,2016-06-09 14:58,I,59:59.0,,37.4670182,126.9015072,동물병원,,,0,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3170000,3.17E+17,20050525,,1,영업/정상,0,정상,,,,,804-0975,143,,서울특별시 금천구 시흥동 909-5번지 ,서울특별시 금천구 금하로 694 (시흥동),8642,은행나무종합동물병원,2012-03-08 14:43,I,59:59.0,,37.4516143,126.9071331,동물병원,,,0,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3170000,3.17E+17,20070405,,1,영업/정상,0,정상,,,,,806-8355,0,,서울특별시 금천구 시흥동 838-33번지 ,서울특별시 금천구 금하로 679 (시흥동),8627,조정연동물병원,2012-03-08 14:37,I,59:59.0,,37.452602,126.9057943,동물병원,,,0,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3170000,3.17E+17,20070405,,1,영업/정상,0,정상,,,,,856-4113,0,,서울특별시 금천구 독산동 193-31번지 ,서울특별시 금천구 독산로 272 (독산동),8557,그린동물병원,2012-03-08 14:38,I,59:59.0,,37.4709672,126.9032366,동물병원,,,0,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3170000,3.17E+17,2007-04-05,,1,영업/정상,0,정상,,,,,805-2825,0,,서울특별시 금천구 독산동 1077-31,서울특별시 금천구 시흥대로 276 (독산동),8623,파랑새동물병원,2024-02-08 16:54,U,01:00.0,,37.4583082,126.8995427,,,,,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3170000,3.17E+17,20160630,,1,영업/정상,0,정상,,,,,28071616,,,서울특별시 금천구 독산동 1102-5번지 ,"서울특별시 금천구 금하로1라길 35, 1층 (독산동)",8600,조아동물병원,2016-06-30 15:40,I,59:59.0,,37.4537946,126.8903777,동물병원,,,0,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3230000,3.23E+17,20090324,,1,영업/정상,0,정상,,,,,02-449-8575,50,,서울특별시 송파구 마천동 161-2,"서울특별시 송파구 성내천로 229, 1층 (마천동)",5747,두리동물병원,2022-12-05 13:26,U,07:00.0,,37.499522,127.1531453,,,,,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3170000,3.17E+17,2003-07-11,,1,영업/정상,0,정상,,,,,894-3030,0,,서울특별시 금천구 시흥동 837-37,서울특별시 금천구 독산로 58 (시흥동),8573,제일종합동물병원,2024-03-26 15:20,U,08:00.0,,37.4525662,126.9062393,,,,,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3170000,3.17E+17,20170327,,1,영업/정상,0,정상,,,,,02-855-8575,152.5,,서울특별시 금천구 독산동 145-13,서울특별시 금천구 시흥대로 483 (독산동),8531,24시 글로리 동물병원,2023-01-10 9:29,U,02:00.0,,37.4767457,126.8982881,,,,,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3170000,3.17E+17,20070405,,1,영업/정상,0,정상,,,,,894-8085,0,,서울특별시 금천구 독산동 378-397,서울특별시 금천구 독산로 188 (독산동),8562,금천동물병원,2023-01-18 17:40,U,01:00.0,,37.4639201,126.9034756,,,,,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20210630,,1,영업/정상,0,정상,,,,,02-831-0075,0,,서울특별시 영등포구 신길동 324-49 영민빌딩 1층 ,"서울특별시 영등포구 가마산로 449-1, 영민빌딩 1층 (신길동)",7383,다움동물병원,2021-06-30 9:02,I,23:01.0,,37.5057809,126.9063202,동물병원,,,0,0,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20000218,,1,영업/정상,0,정상,,,,,02-835-7572,153,,서울특별시 영등포구 신길동 3611번지 ,서울특별시 영등포구 신길로 70 (신길동),7436,신풍동물종합병원,2020-04-27 13:14,U,40:00.0,,37.498649,126.9085657,동물병원,,,0,0,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20190531,,1,영업/정상,0,정상,,,,,02-832-7975,0,,서울특별시 영등포구 신길동 4945번지 래미안프레비뉴 ,"서울특별시 영등포구 가마산로 442, 상가동 B207, 208호 (신길동, 래미안프레비뉴)",7395,라이프 동물병원,2019-05-31 17:34,I,21:00.0,,37.50492,126.9081665,동물병원,,,0,0,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20190531,,1,영업/정상,0,정상,,,,,02-2632-2307,,,서울특별시 영등포구 영등포동7가 203번지 아크로타워 스퀘어 ,"서울특별시 영등포구 국회대로54길 10, 근린생활시설 6동 2호 (영등포동7가, 아크로타워 스퀘어)",7246,영등포아크로 동물병원,2019-05-31 17:45,I,21:00.0,,37.523105,126.9072522,동물병원,,,0,0,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20190814,,1,영업/정상,0,정상,,,,,02-2634-8275,0,,서울특별시 영등포구 영등포동4가 442 타임스퀘어 ,"서울특별시 영등포구 영중로 15, 타임스퀘어 지하층 B104호 (영등포동4가)",7305,러브펫 동물병원,2020-10-28 9:31,U,40:00.0,,37.5170751,126.9033411,동물병원,,,0,0,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20190718,,1,영업/정상,0,정상,,,,,02-2677-2720,0,,서울특별시 영등포구 문래동3가 84-2번지 동국메뜨리앙 ,"서울특별시 영등포구 선유로 76, 동국메뜨리앙 206호 (문래동3가)",7294,캣앤캣 고양이 병원,2019-12-20 17:14,U,40:00.0,,37.5206222,126.8899239,동물병원,,,0,0,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20210713,,1,영업/정상,0,정상,,,,,28497582,,,서울특별시 영등포구 도림동 216-2 ,"서울특별시 영등포구 도영로 31, 1층 (도림동)",7373,도림하나동물병원,2021-07-13 18:20,I,22:52.0,,37.5090071,126.8966183,동물병원,,,0,0,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20201016,,1,영업/정상,0,정상,,,,,,0,,서울특별시 영등포구 양평동4가 281 르네상스 한강 오피스텔 ,"서울특별시 영등포구 양평로12가길 14, 르네상스 한강 오피스텔 1층 103호 (양평동4가)",7222,플러스동물메디컬센터,2021-04-14 11:37,U,40:00.0,,37.5368133,126.8996452,동물병원,,,0,0,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20181018,,1,영업/정상,0,정상,,,,,02-6933-0113,0,,서울특별시 영등포구 당산동4가 94-1번지 당산2차삼성아파트 ,"서울특별시 영등포구 당산로36길 12, 111호 (당산동4가, 당산2차삼성아파트)",7220,그림책 읽어주는 동물병원,2019-03-06 9:40,U,40:00.0,,37.5278527,126.8984322,동물병원,,,0,0,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20000519,,1,영업/정상,0,정상,,,,,841-0075,40.5,,서울특별시 영등포구 신길동 95-39번지 ,서울특별시 영등포구 영등포로76길 1 (신길동),7352,참 동물병원,2017-03-23 10:02,I,59:59.0,,37.5136463,126.9198488,동물병원,,,0,0,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3230000,3.23E+17,20080307,,1,영업/정상,0,정상,,,,,02-416-7512,0,,서울특별시 송파구 신천동 11-4 잠실 푸르지오 월드마크 상가 207호,"서울특별시 송파구 올림픽로35가길 9, 상가동 2층 207호 (신천동, 잠실 푸르지오 월드마크)",5510,더 샵 동물메디컬센터,2022-12-05 13:25,U,07:00.0,,37.5174375,127.1035775,,,,,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20170522,,1,영업/정상,0,정상,,,,,02-848-7975,0,,서울특별시 영등포구 신길동 2039 상가동 C119호,"서울특별시 영등포구 신풍로 77, 상가동 C119호 (신길동, 래미안에스티움)",7390,신길 온동물병원,2020-08-06 10:32,U,40:00.0,,37.5009072,126.913563,동물병원,,,0,0,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20140214,,1,영업/정상,0,정상,,,,,2679-9997,,,서울특별시 영등포구 영등포동8가 72 미소로 ,"서울특별시 영등포구 영신로 238, 미소로 107,108,204호 (영등포동8가)",7228,미소로동물병원,2021-10-29 17:29,U,40:00.0,,37.5285937,126.9042,동물병원,,,0,0,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20161027,,1,영업/정상,0,정상,,,,,02-835-7975,,,서울특별시 영등포구 신길동 162-10번지 ,"서울특별시 영등포구 도신로 225-1, 1층 (신길동, 정일빌딩)",7316,아람동물병원,2016-10-27 14:18,I,59:59.0,,37.5121524,126.9159639,동물병원,,,0,0,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20170207,,1,영업/정상,0,정상,,,,,02-783-7580,0,,서울특별시 영등포구 여의도동 53-3번지 미라클빌딩 4층 ,"서울특별시 영등포구 국제금융로 108, 4층 (여의도동, 미라클빌딩)",7343,여의도 동물병원,2020-03-02 10:01,U,40:00.0,,37.5186998,126.9335346,동물병원,,,0,0,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20120223,,1,영업/정상,0,정상,,,,,02-834-7582,99,,서울특별시 영등포구 대림동 776-2번지 ,서울특별시 영등포구 가마산로 324 (대림동),7411,왈츠동물병원,2015-04-07 8:42,I,59:59.0,,37.4984233,126.8955204,동물병원,,,0,0,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20121126,,1,영업/정상,0,정상,,,,,02-2069-0082,54.14,,서울특별시 영등포구 문래동3가 55-3번지 4층 ,"서울특별시 영등포구 당산로 42, 4층 (문래동3가, 삼성홈플러스빌딩)",7297,도그플러스동물병원,2012-11-26 16:01,I,59:59.0,,37.5172698,126.8957152,동물병원,,,0,0,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20130103,,1,영업/정상,0,정상,,,,,2633-9991,,,서울특별시 영등포구 당산동1가 40-18번지 ,서울특별시 영등포구 영등포로 131-2 (당산동1가),7266,영등포동물병원,2015-08-25 9:35,I,59:59.0,,37.5220336,126.8989259,동물병원,,,0,0,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20130812,,1,영업/정상,0,정상,,,,,02-844-7775,118.51,,서울특별시 영등포구 신길동 100-12번지 중양빌딩 ,서울특별시 영등포구 도신로 252 (신길동),7352,한가람동물의료센터,2019-04-23 13:50,U,40:00.0,,37.513432,126.9185343,동물병원,,,0,0,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20040504,,1,영업/정상,0,정상,,,,,2632-8687,0,,서울특별시 영등포구 영등포동7가 64-48번지 ,서울특별시 영등포구 영중로27길 10 (영등포동7가),7245,서울동물병원,2013-06-20 22:13,I,59:59.0,,37.5243422,126.904246,동물병원,,,0,0,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20100623,,1,영업/정상,0,정상,,,,,833-7554,0,,서울특별시 영등포구 신길동 4824,서울특별시 영등포구 여의대방로 11 (신길동),7437,유석동물병원,2022-06-13 9:51,U,05:00.0,,37.5153346,126.9226042,,,,,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20110314,,1,영업/정상,0,정상,,,,,786-7582,0,,서울특별시 영등포구 여의도동 47 여의도자이,"서울특별시 영등포구 여의동로3길 10, 501동 109호 (여의도동, 여의도자이)",7324,I-pet 동물병원,2022-08-08 10:34,U,00:00.0,,37.5180719,126.9259554,,,,,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3180000,3.18E+17,20210413,,1,영업/정상,0,정상,,,,,02-832-7505,0,,서울특별시 영등포구 신길동 4937 신길뉴타운 한화 꿈에그린,"서울특별시 영등포구 신길로 119, 112동 비103호,비104호,비105호 (신길동, 신길뉴타운 한화 꿈에그린)",7400,시그널동물병원,2022-06-24 17:37,U,06:00.0,,37.502963,126.9096079,,,,,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3230000,3.23E+17,20070517,,1,영업/정상,0,정상,,,,,02-408-5400,0,,서울특별시 송파구 가락동 87-1 MOXENHOUSE,"서울특별시 송파구 중대로9길 48, MOXENHOUSE (가락동)",5712,쿨독동물병원,2022-12-05 13:24,U,07:00.0,,37.4970901,127.11917,,,,,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3230000,3.23E+17,20070316,,1,영업/정상,0,정상,,,,,02-415-7580,65.29,,서울특별시 송파구 삼전동 22-1 유시에셋,"서울특별시 송파구 석촌호수로 138, 유시에셋 (삼전동)",5600,잠실준25시동물병원,2022-12-05 13:24,U,07:00.0,,37.5071064,127.0922698,,,,,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3230000,3.23E+17,20060125,,1,영업/정상,0,정상,,,,,02-413-7514,0,,서울특별시 송파구 송파동 58-4 레이크 해모로 105호,"서울특별시 송파구 오금로 126, 105호 (송파동, 레이크 해모로)",5618,호수동물병원,2022-12-05 13:23,U,07:00.0,,37.5042151,127.1130533,,,,,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3230000,3.23E+17,20040203,,1,영업/정상,0,정상,,,,,02-409-7533,149,,서울특별시 송파구 가락동 175-14 연암빌딩,"서울특별시 송파구 오금로 422, 연암빌딩 1층 (가락동)",5770,에버펫 동물병원,2022-12-05 13:22,U,07:00.0,,37.496734,127.1367677,,,,,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3190000,3.19E+17,20130311,,1,영업/정상,0,정상,,,,,02-812-7512,49.85,,서울특별시 동작구 상도동 486-7 ,"서울특별시 동작구 상도로 353, 1층 (상도동)",6977,상도힐링동물병원,2020-10-15 10:02,U,40:00.0,,37.4972873,126.9531977,동물병원,,,0,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3190000,3.19E+17,20170320,,1,영업/정상,0,정상,,,,,02-521-5775,29.8,,서울특별시 동작구 사당동 248-5번지 ,"서울특별시 동작구 사당로 196, 1층 102호 (사당동, 거묵프리미엄 상가)",7009,나을동물병원,2019-04-26 20:11,U,40:00.0,,37.4849286,126.9698937,동물병원,,,0,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3190000,3.19E+17,19990125,,1,영업/정상,0,정상,,,,,02-586-8275,66.5,,서울특별시 동작구 사당동 1047-44번지 ,서울특별시 동작구 남부순환로 2051 (사당동),,사당동물병원,2013-09-14 18:11,I,59:59.0,,37.4798074,126.9772568,동물병원,,,0,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3190000,3.19E+17,20100429,,1,영업/정상,0,정상,,,,,02-3486-7707,32.5,,서울특별시 동작구 사당동 1047-49번지 102호 ,"서울특별시 동작구 남부순환로267길 5 (사당동,102호)",,세인트필립 동물병원,2013-09-14 18:17,I,59:59.0,,37.4771204,126.9767037,동물병원,,,0,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3190000,3.19E+17,20100702,,1,영업/정상,0,정상,,,,,02-592-8875,60,,서울특별시 동작구 사당동 162-96번지 1층 ,"서울특별시 동작구 사당로23나길 30 (사당동,1층)",,이수동물병원,2019-04-26 20:18,U,40:00.0,,37.4876756,126.9755525,동물병원,,,0,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3190000,3.19E+17,20110209,,1,영업/정상,0,정상,,,,,02-817-8172,83.23,,서울특별시 동작구 상도1동 261 ,서울특별시 동작구 상도로 315 (상도1동),6970,정겨운동물병원,2020-07-14 14:40,U,40:00.0,,37.5012071,126.9524643,동물병원,,,0,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3190000,3.19E+17,20111207,,1,영업/정상,0,정상,,,,,02-593-8275,209.99,,서울특별시 동작구 사당동 148-9 1층 및 2층 ,"서울특별시 동작구 사당로 289, 1층 및 2층 (사당동)",7008,굿파파 24시 반려동물건강검진센터,2020-09-28 17:19,U,40:00.0,,37.4848189,126.9796285,동물병원,,,0,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3190000,3.19E+17,20120118,,1,영업/정상,0,정상,,,,,02-813-4567,30.8,,서울특별시 동작구 흑석동 335-1번지 ,"서울특별시 동작구 흑석한강로 2, 1층 105호 (흑석동)",6979,나무동물병원,2013-12-12 19:21,I,59:59.0,,37.506598,126.9664777,동물병원,,,0,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3190000,3.19E+17,20120214,,1,영업/정상,0,정상,,,,,02-823-7500,154.45,,서울특별시 동작구 상도동 34-18번지 1층 및 2층 ,"서울특별시 동작구 상도로 262, 1층 및 2층 (상도동)",6965,우리아이동물병원,2015-05-04 10:10,I,59:59.0,,37.50376,126.9470207,동물병원,,,0,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3190000,3.19E+17,20141006,,1,영업/정상,0,정상,,,,,02-812-8275,,,서울특별시 동작구 상도동 22-151 ,"서울특별시 동작구 상도로31길 87, 2층 (상도동)",6921,지엔동물병원,2022-03-16 12:21,U,40:00.0,,37.5051865,126.9461419,동물병원,,,0,0,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3190000,3.19E+17,2002-09-14,,1,영업/정상,0,정상,,,,,02-816-7582,57,,서울특별시 동작구 노량진동 246-1,서울특별시 동작구 장승배기로27길 18 (노량진동),6929,디아크동물종합병원,2023-11-07 11:17,U,09:00.0,,37.5117043,126.9390377,,,,,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3190000,3.19E+17,20010807,,1,영업/정상,0,정상,,,,,02-822-7574,0,,서울특별시 동작구 상도동 366-24번지 ,"서울특별시 동작구 상도로 171, 1층 (상도동)",6937,하나사랑동물병원,2015-01-19 18:34,I,59:59.0,,37.5044705,126.9379207,동물병원,,,0,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3190000,3.19E+17,20030225,,1,영업/정상,0,정상,,,,,02-582-7708,0,,서울특별시 동작구 사당동 321-114번지 ,서울특별시 동작구 사당로 252 (사당동),,동물은내친구,2014-11-03 15:54,I,59:59.0,,37.4831239,126.9758082,동물병원,,,0,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3190000,3.19E+17,20130717,,1,영업/정상,0,정상,,,,,02-3280-7975,88.48,,서울특별시 동작구 대방동 401-21,"서울특별시 동작구 상도로 16, 1층 (대방동)",7055,보라매웰종합동물병원,2023-01-12 20:44,U,04:00.0,,37.4997155,126.9222525,,,,,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3190000,3.19E+17,20100325,,1,영업/정상,0,정상,,,,,02-587-5618,64.35,,서울특별시 동작구 사당동 224-24번지 ,서울특별시 동작구 사당로 180 (사당동),,원동물병원,2019-04-26 20:16,U,40:00.0,,37.4858866,126.968519,동물병원,,,0,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
3230000,3.23E+17,20020916,,1,영업/정상,0,정상,,,,,02-415-7585,0,,서울특별시 송파구 송파동 96-6 창영빌딩,"서울특별시 송파구 송파대로 388, 창영빌딩 (송파동)",5668,잠실종합동물병원,2022-12-05 13:21,U,07:00.0,,37.5023506,127.1102362,,,,,,"월
09:30 - 20:00
화
09:30 - 20:00
수
09:30 - 20:00
목
09:30 - 20:00
금
09:30 - 20:00
토
09:30 - 20:00
일
정기휴무 (매주 일요일)",,
